Chromosome	Start	End	Karyotype_band	Strand	Gene_stable_ID	Gene_name	HGNC_symbol	Gene_type
1	206869182	206869614	q32.1	-1	ENSG00000224114	RP11-343H5.4		pseudogene
1	110082528	110086459	p13.3	-1	ENSG00000254942	RP5-1160K1.8		antisense
1	159315956	159438858	q23.2	-1	ENSG00000228560	RP11-550P17.5		antisense
1	110134156	110134262	p13.3	-1	ENSG00000206832	RNU6V	RNU6V	snRNA
1	206921325	206921437	q32.1	-1	ENSG00000199349	Y_RNA		misc_RNA
1	159320883	159321816	q23.2	1	ENSG00000248442	OR10J7P	OR10J7P	pseudogene
1	110138847	110140403	p13.3	1	ENSG00000225113	RP5-1160K1.3		antisense
1	207079273	207079738	q32.1	1	ENSG00000271680	RP11-564A8.8		pseudogene
1	110141515	110141589	p13.3	1	ENSG00000207709	MIR197	MIR197	miRNA
1	16695645	16696025	p36.13	-1	ENSG00000226457	RP11-430L17.1		pseudogene
1	207080964	207081574	q32.1	1	ENSG00000226945	RP11-564A8.4		pseudogene
1	110171039	110172927	p13.3	-1	ENSG00000228703	RP5-1160K1.6		antisense
1	110193992	110194721	p13.3	1	ENSG00000235045	RPL7P8	RPL7P8	pseudogene
1	207212039	207212145	q32.2	-1	ENSG00000238401	snoU13		snoRNA
1	207323522	207323626	q32.2	-1	ENSG00000226565	RP11-164O23.5		pseudogene
1	54154422	54154485	p32.3	-1	ENSG00000239007	RNU7-95P	RNU7-95P	snRNA
1	203052260	203055164	q32.1	-1	ENSG00000122180	MYOG	MYOG	protein_coding
1	54236691	54236826	p32.3	-1	ENSG00000201003	SNORA58		snoRNA
1	159335951	159336879	q23.2	1	ENSG00000251686	OR10J8P	OR10J8P	pseudogene
1	54294465	54294534	p32.3	1	ENSG00000264454	AL049745.1		miRNA
1	110235739	110236364	p13.3	-1	ENSG00000260246	AC000032.2		antisense
1	207338841	207357255	q32.2	1	ENSG00000224462	C4BPAP1	C4BPAP1	pseudogene
1	16787443	16794976	p36.13	1	ENSG00000226029	RP4-798A10.2		lincRNA
1	54307220	54307505	p32.3	1	ENSG00000229687	RP4-654H19.2		pseudogene
1	110268442	110317874	p13.3	1	ENSG00000241720	RP4-735C1.4		antisense
1	46016215	46035721	p34.1	1	ENSG00000117448	AKR1A1	AKR1A1	protein_coding
1	54440642	54441704	p32.3	-1	ENSG00000219102	HNRNPA3P12	HNRNPA3P12	pseudogene
1	110353264	110353620	p13.3	-1	ENSG00000224927	NDUFA5P10	NDUFA5P10	pseudogene
1	54481327	54481616	p32.3	1	ENSG00000197015	AL353898.1		pseudogene
1	16793931	16825752	p36.13	-1	ENSG00000080947	CROCCP3	CROCCP3	pseudogene
1	54492356	54494172	p32.3	-1	ENSG00000272091	RP4-758J24.5		lincRNA
1	54498816	54500553	p32.3	-1	ENSG00000203276	AL353898.2		pseudogene
1	110370977	110414058	p13.3	1	ENSG00000228420	RP4-735C1.6		lincRNA
1	54519752	54519827	p32.3	1	ENSG00000264208	MIR4781	MIR4781	miRNA
1	54555529	54555766	p32.3	1	ENSG00000225183	RP4-758J24.4		pseudogene
1	110426798	110428886	p13.3	-1	ENSG00000235005	RP11-195M16.1		antisense
1	110438595	110440483	p13.3	1	ENSG00000261055	RP11-195M16.3		lincRNA
1	54565641	54565897	p32.3	-1	ENSG00000237611	AL353898.3		pseudogene
1	110600962	110605177	p13.3	1	ENSG00000258634	RP4-773N10.4		antisense
1	159375213	159376199	q23.2	-1	ENSG00000249197	OR10J9P	OR10J9P	pseudogene
1	54751078	54753044	p32.3	1	ENSG00000225632	RP5-997D24.3		antisense
1	54881929	54886533	p32.3	1	ENSG00000232245	RP4-705F19.1		lincRNA
1	110625310	110652341	p13.3	1	ENSG00000258673	RP4-773N10.6		antisense
1	54970341	54970443	p32.3	1	ENSG00000265404	AC099796.1		miRNA
1	54982085	54982932	p32.3	-1	ENSG00000235741	RP5-866L20.1		lincRNA
1	54990497	54990604	p32.3	1	ENSG00000237173	RP5-866L20.2		pseudogene
1	54991059	54991126	p32.3	1	ENSG00000252646	SNORD112		snoRNA
1	110708808	110715111	p13.3	-1	ENSG00000227091	RP5-1028L10.1		antisense
1	55002469	55003431	p32.3	1	ENSG00000227453	HNRNPA1P63	HNRNPA1P63	pseudogene
1	159436111	159453166	q23.2	1	ENSG00000224943	RP11-180D21.3		lincRNA
1	55087150	55094111	p32.3	-1	ENSG00000230728	RP11-240D10.4		sense_overlapping
1	159527158	159527990	q23.2	1	ENSG00000231100	RP11-740C1.2		pseudogene
1	203059782	203136533	q32.1	1	ENSG00000163485	ADORA1	ADORA1	protein_coding
1	110720265	110721341	p13.3	-1	ENSG00000235526	RP5-1028L10.2		antisense
1	55258558	55260578	p32.3	1	ENSG00000237453	RP11-67L3.2		antisense
1	110751456	110752609	p13.3	-1	ENSG00000224965	KCNC4-AS1	KCNC4-AS1	antisense
1	55352548	55353674	p32.3	1	ENSG00000242396	RP11-67L3.5		antisense
1	110815106	110815229	p13.3	1	ENSG00000200536	SNORA25		snoRNA
1	159551410	159552438	q23.2	-1	ENSG00000271890	OR10AE1P	OR10AE1P	pseudogene
1	159568088	159569017	q23.2	1	ENSG00000158731	OR10J6P	OR10J6P	pseudogene
1	110828997	110881793	p13.3	-1	ENSG00000227963	RP5-1074L1.1		antisense
1	55353236	55354523	p32.3	1	ENSG00000233203	RP11-67L3.4		antisense
1	207352641	207357407	q32.2	1	ENSG00000243636	RP11-164O23.7		lincRNA
1	110912776	110915625	p13.3	1	ENSG00000273373	RP5-1074L1.4		antisense
1	159674773	159675397	q23.2	-1	ENSG00000223603	CRPP1	CRPP1	pseudogene
1	55446623	55457947	p32.3	-1	ENSG00000233271	RP11-12C17.2		antisense
1	207399143	207402547	q32.2	1	ENSG00000232621	C4BPAP2	C4BPAP2	pseudogene
1	55683534	55699850	p32.3	1	ENSG00000231090	RP11-101C11.1		lincRNA
1	55688052	55689045	p32.3	1	ENSG00000231095	GYG1P3	GYG1P3	pseudogene
1	110925441	110974982	p13.3	1	ENSG00000224699	LAMTOR5-AS1	LAMTOR5-AS1	antisense
1	159728960	159729379	q23.2	1	ENSG00000235226	RP11-419N10.5		pseudogene
1	149400131	149400542	q21.2	-1	ENSG00000203818	HIST2H3PS2	HIST2H3PS2	protein_coding
1	55691314	55691396	p32.3	1	ENSG00000265822	MIR4422	MIR4422	miRNA
1	159821696	159821762	q23.2	-1	ENSG00000212161	SNORD64		snoRNA
1	16840617	16840780	p36.13	-1	ENSG00000206652	RNU1-1	RNU1-1	snRNA
1	159836744	159837475	q23.2	1	ENSG00000272668	RP11-190A12.8		antisense
1	55833139	55834447	p32.3	1	ENSG00000231900	GOT2P1	GOT2P1	pseudogene
1	16841140	16842249	p36.13	1	ENSG00000261135	RP4-798A10.7		lincRNA
1	159869769	159869869	q23.2	-1	ENSG00000266458	hsa-mir-4259		miRNA
1	16847189	16848291	p36.13	1	ENSG00000224174	RP4-798A10.4		lincRNA
1	207422412	207482466	q32.2	1	ENSG00000237074	RP11-6J21.2		lincRNA
1	159931008	159948851	q23.2	1	ENSG00000224259	LINC01133	LINC01133	lincRNA
1	207688630	207688688	q32.2	1	ENSG00000253044	AL691452.1		miRNA
1	43312280	43318148	p34.2	1	ENSG00000164011	ZNF691	ZNF691	protein_coding
1	207725270	207779900	q32.2	-1	ENSG00000236911	RP11-78B10.2		antisense
1	16860381	16862144	p36.13	-1	ENSG00000233421	U1		lincRNA
1	203136939	203144941	q32.1	-1	ENSG00000133055	MYBPH	MYBPH	protein_coding
1	207818579	207830755	q32.2	1	ENSG00000244703	CD46P1	CD46P1	pseudogene
1	149438750	149459549	q21.2	-1	ENSG00000203817	FAM72C	FAM72C	protein_coding
1	55838383	55838989	p32.3	-1	ENSG00000232198	RP4-633H17.2		pseudogene
1	16875146	16879026	p36.13	-1	ENSG00000225710	RP5-875O13.6		pseudogene
1	16875409	16875482	p36.13	1	ENSG00000266584	AL355149.1		miRNA
1	55842199	55842525	p32.3	-1	ENSG00000199831	RN7SKP291	RN7SKP291	misc_RNA
1	159990090	159990517	q23.2	1	ENSG00000237409	RP11-226L15.1		pseudogene
1	16943886	16944224	p36.13	1	ENSG00000271732	RP5-1182A14.5		lincRNA
1	55864187	55864293	p32.3	1	ENSG00000252162	RNU6-830P	RNU6-830P	snRNA
1	55950544	55950645	p32.3	-1	ENSG00000272051	Y_RNA		misc_RNA
1	56046710	56200675	p32.3	1	ENSG00000234810	RP11-466L17.1		lincRNA
1	159994743	159996584	q23.2	-1	ENSG00000260766	RP11-226L15.5		sense_overlapping
1	16944751	16971178	p36.13	-1	ENSG00000215908	CROCCP2	CROCCP2	lincRNA
1	160032278	160049611	q23.2	1	ENSG00000225279	RP11-536C5.2		antisense
1	110999127	110999976	p13.3	-1	ENSG00000270380	RP11-470L19.5		antisense
1	56289480	56333921	p32.2	1	ENSG00000233147	RP11-90C4.1		lincRNA
1	149553003	149553787	q21.2	1	ENSG00000198161	PPIAL4C	PPIAL4C	protein_coding
1	160171989	160178659	q23.2	-1	ENSG00000227741	RP11-536C5.7		antisense
1	207831799	207832487	q32.2	1	ENSG00000226289	RP11-57I17.3		pseudogene
1	56381282	56410636	p32.2	-1	ENSG00000230250	RP11-90C4.2		lincRNA
1	111023374	111033899	p13.3	1	ENSG00000240194	CYMP	CYMP	pseudogene
1	207935929	207936608	q32.2	1	ENSG00000234219	RP11-454L1.2		pseudogene
1	160175167	160175254	q23.2	1	ENSG00000265381	AL121987.1		miRNA
1	56404387	56404953	p32.2	-1	ENSG00000227104	PIGQP1	PIGQP1	pseudogene
1	160231534	160232568	q23.2	1	ENSG00000228606	RP11-574F21.2		antisense
1	207974863	208042495	q32.2	-1	ENSG00000203709	C1orf132	C1orf132	processed_transcript
1	56410760	56415792	p32.2	1	ENSG00000233079	RP11-90C4.3		lincRNA
1	56611393	56620896	p32.2	1	ENSG00000235612	RP1-158P9.1		lincRNA
1	149675978	149676609	q21.2	1	ENSG00000203815	FAM231D	FAM231D	protein_coding
1	56673239	56674128	p32.2	-1	ENSG00000229871	RP4-710M16.1		pseudogene
1	160236130	160237015	q23.2	-1	ENSG00000224261	RP11-179G5.1		pseudogene
1	56713966	56724243	p32.2	-1	ENSG00000260971	RP11-504A18.1		lincRNA
1	160287193	160287496	q23.2	1	ENSG00000235082	SUMO1P3	SUMO1P3	pseudogene
1	56843005	56843090	p32.2	-1	ENSG00000223307	AC119674.1		miRNA
1	56880635	56881638	p32.2	1	ENSG00000223956	RP4-710M16.2		lincRNA
1	208047140	208052418	q32.2	-1	ENSG00000226202	RP11-328D5.1		lincRNA
1	160295894	160296006	q23.2	-1	ENSG00000202078	Y_RNA		misc_RNA
1	160362558	160362699	q23.2	-1	ENSG00000201608	RNU4-42P	RNU4-42P	snRNA
1	208428635	208428721	q32.2	-1	ENSG00000226843	RP11-2P2.1		pseudogene
1	160473166	160473246	q23.2	-1	ENSG00000223009	AL138930.1		miRNA
1	111030302	111032880	p13.3	-1	ENSG00000235407	RP11-470L19.2		lincRNA
1	208780445	208785537	q32.2	-1	ENSG00000261453	RP11-565N2.1		lincRNA
1	160506863	160541248	q23.3	1	ENSG00000234425	RP11-528G1.2		antisense
1	111195564	111195653	p13.3	-1	ENSG00000221538	AL365361.1		miRNA
1	208800086	208801430	q32.2	-1	ENSG00000259815	RP11-565N2.2		lincRNA
1	160515438	160515535	q23.3	-1	ENSG00000264286	AL138930.2		miRNA
1	111196182	111199662	p13.3	-1	ENSG00000259834	RP11-284N8.3		lincRNA
1	160639938	160640769	q23.3	1	ENSG00000235101	SETP9	SETP9	pseudogene
1	208870714	208871043	q32.2	-1	ENSG00000227887	RPS26P13	RPS26P13	pseudogene
1	111307030	111307128	p13.3	-1	ENSG00000199710	Y_RNA		misc_RNA
1	149754227	149764074	q21.2	1	ENSG00000150337	FCGR1A	FCGR1A	protein_coding
1	111390699	111391563	p13.3	-1	ENSG00000237415	NRBF2P3	NRBF2P3	pseudogene
1	57004124	57004583	p32.2	1	ENSG00000236776	RPL21P23	RPL21P23	pseudogene
1	16972069	16976914	p36.13	1	ENSG00000186301	MST1P2	MST1P2	pseudogene
1	160640568	160653698	q23.3	1	ENSG00000228863	RP11-404F10.2		antisense
1	208902033	208906529	q32.2	1	ENSG00000232812	RP11-459K23.2		lincRNA
1	111396560	111397513	p13.3	1	ENSG00000232791	OR11I1P	OR11I1P	pseudogene
1	57051285	57051915	p32.2	-1	ENSG00000224980	RP11-377K22.3		pseudogene
1	209145799	209148652	q32.2	1	ENSG00000236950	RP5-1051D14.1		lincRNA
1	160667760	160668001	q23.3	1	ENSG00000227239	AL121985.1		pseudogene
1	111478991	111484975	p13.3	-1	ENSG00000261654	RP11-96K19.4		sense_overlapping
1	111486089	111495470	p13.3	1	ENSG00000232811	RP11-96K19.2		antisense
1	160817800	160818292	q23.3	1	ENSG00000226003	RP11-312J18.3		pseudogene
1	111505924	111507271	p13.3	1	ENSG00000273010	RP11-96K19.5		antisense
1	57085082	57085222	p32.2	-1	ENSG00000225475	RP11-377K22.2		pseudogene
1	160864770	160865866	q23.3	1	ENSG00000213080	RP11-312J18.5		pseudogene
1	209320612	209328446	q32.2	-1	ENSG00000232537	RP11-385M4.1		lincRNA
1	111550322	111558152	p13.3	-1	ENSG00000225672	CCNT2P1	CCNT2P1	pseudogene
1	57289352	57292593	p32.2	-1	ENSG00000229913	RP11-378I13.1		antisense
1	203148059	203155877	q32.1	-1	ENSG00000133048	CHI3L1	CHI3L1	protein_coding
1	160901529	160904170	q23.3	-1	ENSG00000232188	RP11-312J18.6		lincRNA
1	209346359	209346720	q32.2	1	ENSG00000228081	RP11-385M4.2		pseudogene
1	160902255	160919712	q23.3	1	ENSG00000198358	RP11-544M22.1		antisense
1	57429559	57462430	p32.2	1	ENSG00000236341	RP5-1103B4.3		antisense
1	209405541	209406764	q32.2	1	ENSG00000224540	RP11-385M4.3		pseudogene
1	111584456	111584547	p13.3	1	ENSG00000252760	RNA5SP54	RNA5SP54	rRNA
1	57431953	57432035	p32.2	1	ENSG00000221591	AL161740.1		miRNA
1	111723996	111724113	p13.3	-1	ENSG00000272982	RP5-1180E21.4		antisense
1	160905327	160905916	q23.3	1	ENSG00000233691	RP11-312J18.7		pseudogene
1	57852248	57853122	p32.2	1	ENSG00000227935	RP6-102O10.1		lincRNA
1	111727037	111727683	p13.3	-1	ENSG00000273221	RP5-1180E21.5		antisense
1	111792876	111799337	p13.3	1	ENSG00000236040	CHIAP1	CHIAP1	pseudogene
1	209441143	209441568	q32.2	-1	ENSG00000225712	ATP5G2P1	ATP5G2P1	pseudogene
1	161004624	161004796	q23.3	1	ENSG00000232879	RP11-544M22.3		pseudogene
1	58071519	58071878	p32.2	-1	ENSG00000236888	RPS20P5	RPS20P5	pseudogene
1	43391052	43424530	p34.2	-1	ENSG00000117394	SLC2A1	SLC2A1	protein_coding
1	161054255	161057361	q23.3	1	ENSG00000228917	RP11-544M22.8		antisense
1	209498801	209501877	q32.2	1	ENSG00000227940	RP11-372M18.1		lincRNA
1	58222756	58222848	p32.2	1	ENSG00000238773	AL137855.1		miRNA
1	161110998	161111126	q23.3	-1	ENSG00000238934	ACA64		snoRNA
1	161123550	161129139	q23.3	-1	ENSG00000224985	RP11-297K8.2		antisense
1	161196976	161197051	q23.3	1	ENSG00000263548	MIR5187	MIR5187	miRNA
1	209541007	209553035	q32.2	1	ENSG00000231648	RP11-372M18.2		lincRNA
1	161337812	161341754	q23.3	1	ENSG00000235477	RP11-122G18.5		lincRNA
1	111822681	111828738	p13.2	1	ENSG00000203878	CHIAP2	CHIAP2	pseudogene
1	161344552	161345130	q23.3	1	ENSG00000273075	RP11-122G18.8		lincRNA
1	161348497	161349148	q23.3	-1	ENSG00000236484	RRM2P2	RRM2P2	pseudogene
1	58326204	58346577	p32.2	1	ENSG00000226759	DAB1-AS1	DAB1-AS1	antisense
1	209602165	209606183	q32.2	1	ENSG00000230937	MIR205HG	MIR205HG	lincRNA
1	161371079	161371185	q23.3	1	ENSG00000206921	RNU6-481P	RNU6-481P	snRNA
1	161375858	161376872	q23.3	1	ENSG00000215840	RP11-122G18.7		pseudogene
1	161482966	161574889	q23.3	1	ENSG00000273112	RP11-25K21.6		processed_transcript
1	161506361	161507948	q23.3	-1	ENSG00000224203	RPS23P10	RPS23P10	pseudogene
1	111860222	111866603	p13.2	-1	ENSG00000229283	RP5-1125M8.2		antisense
1	111866455	111866697	p13.2	1	ENSG00000232240	RP5-1125M8.3		pseudogene
1	58513847	58514963	p32.2	-1	ENSG00000229887	HNRNPA1P6	HNRNPA1P6	pseudogene
1	161526080	161526868	q23.3	-1	ENSG00000224515	RP11-5K23.5		antisense
1	111895897	111910031	p13.2	-1	ENSG00000234020	CHIAP3	CHIAP3	pseudogene
1	58521805	58522152	p32.2	-1	ENSG00000223416	RPS26P15	RPS26P15	pseudogene
1	161576081	161578007	q23.3	1	ENSG00000225217	HSPA7	HSPA7	pseudogene
1	58525811	58545946	p32.2	1	ENSG00000235038	RP11-393I23.4		lincRNA
1	161587782	161589375	q23.3	-1	ENSG00000231586	RPS23P9	RPS23P9	pseudogene
1	58550091	58550231	p32.2	1	ENSG00000230546	RP11-393I23.3		pseudogene
1	58694354	58694675	p32.2	-1	ENSG00000233216	RP11-414C16.1		pseudogene
1	209701800	209741018	q32.2	-1	ENSG00000224260	RP1-272L16.1		lincRNA
1	59018585	59019005	p32.1	-1	ENSG00000270209	RP4-592A1.4		pseudogene
1	59031301	59031604	p32.1	-1	ENSG00000264128	RN7SL713P	RN7SL713P	misc_RNA
1	16993280	16993443	p36.13	-1	ENSG00000207513	RNU1-3	RNU1-3	snRNA
1	59096513	59097202	p32.1	-1	ENSG00000185839	RP4-592A1.2		pseudogene
1	17007750	17007823	p36.13	1	ENSG00000264742	AL021920.1		miRNA
1	17012116	17012550	p36.13	-1	ENSG00000236698	EIF1AXP1	EIF1AXP1	pseudogene
1	161641768	161644614	q23.3	-1	ENSG00000234211	RP11-25K21.1		antisense
1	59187951	59188044	p32.1	1	ENSG00000222168	Y_RNA		misc_RNA
1	59230521	59230607	p32.1	-1	ENSG00000264081	AL136985.1		miRNA
1	59250823	59365384	p32.1	1	ENSG00000234807	LINC01135	LINC01135	lincRNA
1	161653485	161655042	q23.3	-1	ENSG00000213075	RPL31P11	RPL31P11	pseudogene
1	59278480	59279014	p32.1	-1	ENSG00000272226	RP11-63G10.3		lincRNA
1	17013834	17046652	p36.13	-1	ENSG00000268869	ESPNP	ESPNP	pseudogene
1	59304120	59316926	p32.1	-1	ENSG00000231740	RP11-63G10.2		lincRNA
1	149754245	149783928	q21.2	-1	ENSG00000203814	HIST2H2BF	HIST2H2BF	protein_coding
1	59348540	59362375	p32.1	-1	ENSG00000232453	RP4-794H19.1		lincRNA
1	209796789	209796855	q32.2	-1	ENSG00000264831	MIR4260	MIR4260	miRNA
1	161669296	161669397	q23.3	1	ENSG00000199595	Y_RNA		misc_RNA
1	161705598	161705889	q23.3	1	ENSG00000241347	RN7SL466P	RN7SL466P	misc_RNA
1	209834709	209897470	q32.2	-1	ENSG00000227591	RP1-28O10.1		antisense
1	161735115	161736017	q23.3	-1	ENSG00000226889	RP11-474I16.8		antisense
1	59465348	59466166	p32.1	1	ENSG00000228121	PHBP3	PHBP3	pseudogene
1	161860623	161861986	q23.3	1	ENSG00000229808	RP11-456P18.2		pseudogene
1	209917718	209918559	q32.2	1	ENSG00000236136	ADORA2BP		pseudogene
1	59486059	59510286	p32.1	1	ENSG00000230812	RP4-794H19.4		lincRNA
1	209960324	209961038	q32.2	-1	ENSG00000232222	RP3-434O14.8		sense_overlapping
1	111922913	111923193	p13.2	1	ENSG00000236012	HIGD1AP12	HIGD1AP12	pseudogene
1	162008806	162009357	q23.3	1	ENSG00000227818	RP11-227F8.2		lincRNA
1	210404801	210407392	q32.2	-1	ENSG00000203706	SERTAD4-AS1	SERTAD4-AS1	antisense
1	149784826	149785236	q21.2	-1	ENSG00000183598	HIST2H3D	HIST2H3D	protein_coding
1	162126897	162126972	q23.3	1	ENSG00000266144	MIR4654	MIR4654	miRNA
1	59520069	59521721	p32.1	-1	ENSG00000241042	RP11-145M4.1		lincRNA
1	162286642	162287584	q23.3	-1	ENSG00000227094	RP11-565P22.2		antisense
1	59521671	59543788	p32.1	-1	ENSG00000235215	RP11-145M4.2		lincRNA
1	162308433	162308532	q23.3	1	ENSG00000252262	RNA5SP61	RNA5SP61	rRNA
1	162312336	162312430	q23.3	1	ENSG00000207729	MIR556	MIR556	miRNA
1	40538379	40563375	p34.2	-1	ENSG00000131238	PPT1	PPT1	protein_coding
1	111925482	111934441	p13.2	-1	ENSG00000227179	PGCP1	PGCP1	pseudogene
1	59522315	59553867	p32.1	1	ENSG00000237352	RP11-145M4.3		lincRNA
1	162415339	162415676	q23.3	1	ENSG00000227243	SLAMF6P1	SLAMF6P1	pseudogene
1	149804221	149811339	q21.2	1	ENSG00000183941	HIST2H4A	HIST2H4A	protein_coding
1	162511122	162511418	q23.3	-1	ENSG00000227941	UQCRBP2	UQCRBP2	pseudogene
1	59597608	59664293	p32.1	-1	ENSG00000224609	RP11-470E16.1		processed_transcript
1	210438981	210440587	q32.2	-1	ENSG00000228110	ST13P19	ST13P19	pseudogene
1	162530017	162531098	q23.3	-1	ENSG00000259788	RP11-359K18.3		antisense
1	162562893	162563544	q23.3	1	ENSG00000272574	RP11-359K18.4		sense_intronic
1	17067011	17067174	p36.13	1	ENSG00000207389	RNU1-4	RNU1-4	snRNA
1	162747520	162747802	q23.3	1	ENSG00000243173	RN7SL861P	RN7SL861P	misc_RNA
1	17076728	17077459	p36.13	1	ENSG00000227684	CROCCP4	CROCCP4	pseudogene
1	162794585	162819257	q23.3	1	ENSG00000230739	RP11-331H2.4		pseudogene
1	59754975	59755312	p32.1	-1	ENSG00000270457	RP11-467C18.1		lincRNA
1	210477029	210477885	q32.2	1	ENSG00000233455	RP4-667H12.4		pseudogene
1	60198899	60198968	p32.1	-1	ENSG00000266150	MIR4711	MIR4711	miRNA
1	60220419	60254854	p32.1	-1	ENSG00000226883	RP4-782L23.2		antisense
1	210547498	210547611	q32.2	-1	ENSG00000200972	RNU5A-8P	RNU5A-8P	snRNA
1	60238467	60254520	p32.1	1	ENSG00000231816	RP4-782L23.1		lincRNA
1	210635689	210636356	q32.2	-1	ENSG00000270936	RP5-879K22.1		pseudogene
1	211032519	211035627	q32.2	-1	ENSG00000224668	IPO8P1	IPO8P1	pseudogene
1	17081405	17096732	p36.13	-1	ENSG00000186715	MST1L	MST1L	pseudogene
1	60440431	60440726	p32.1	-1	ENSG00000265535	RN7SL475P	RN7SL475P	misc_RNA
1	60563087	60563648	p32.1	1	ENSG00000229332	PGBD4P8	PGBD4P8	pseudogene
1	211305930	211306716	q32.2	-1	ENSG00000234233	KCNH1-IT1	KCNH1-IT1	sense_intronic
1	60580547	60615351	p32.1	1	ENSG00000238242	RP11-575B7.3		lincRNA
1	211346819	211347193	q32.2	1	ENSG00000234004	RP11-543B16.1		pseudogene
1	61005921	61106163	p32.1	-1	ENSG00000226476	RP11-776H12.1		lincRNA
1	61125303	61291256	p32.1	-1	ENSG00000231252	RP11-436K8.1		lincRNA
1	162949341	162949583	q23.3	-1	ENSG00000227667	RP11-331H2.3		pseudogene
1	61405911	61436448	p31.3	-1	ENSG00000237928	RP4-668G5.1		antisense
1	163131465	163182813	q23.3	1	ENSG00000232892	RP11-267N12.1		antisense
1	211355498	211356446	q32.2	-1	ENSG00000223562	RP11-543B16.3		lincRNA
1	211380389	211381286	q32.2	1	ENSG00000226986	RP11-543B16.2		pseudogene
1	163207004	163208987	q23.3	1	ENSG00000225755	RP11-267N12.2		pseudogene
1	211384331	211384424	q32.2	-1	ENSG00000221488	AC092017.1		miRNA
1	111973668	111975690	p13.2	-1	ENSG00000260948	RP11-552M11.8		sense_overlapping
1	111980136	111980659	p13.2	1	ENSG00000233337	UBE2FP3	UBE2FP3	pseudogene
1	211556145	211605878	q32.3	1	ENSG00000153363	LINC00467	LINC00467	processed_transcript
1	163214295	163291684	q23.3	-1	ENSG00000232995	RP11-267N12.3		antisense
1	203181955	203242769	q32.1	-1	ENSG00000133063	CHIT1	CHIT1	protein_coding
1	111981260	111983986	p13.2	-1	ENSG00000243960	RP11-552M11.4		sense_overlapping
1	61549127	61549202	p31.3	-1	ENSG00000263380	AC096534.1		miRNA
1	61590405	61590874	p31.3	1	ENSG00000270742	RP4-802A10.1		sense_intronic
1	111989420	111989530	p13.2	1	ENSG00000199890	Y_RNA		misc_RNA
1	112032939	112033045	p13.2	-1	ENSG00000200360	RNU6-792P	RNU6-792P	snRNA
1	112142277	112151345	p13.2	-1	ENSG00000231346	LINC01160	LINC01160	lincRNA
1	61714617	61719182	p31.3	-1	ENSG00000237853	RP5-833A20.1		lincRNA
1	149811110	149812765	q21.2	-1	ENSG00000203811	HIST2H3C	HIST2H3C	protein_coding
1	112190913	112192166	p13.2	-1	ENSG00000215867	KRT18P57	KRT18P57	pseudogene
1	62094703	62094793	p31.3	1	ENSG00000264551	AC099791.1		miRNA
1	62119866	62120580	p31.3	1	ENSG00000223920	RP11-430G17.1		pseudogene
1	17177752	17179624	p36.13	-1	ENSG00000223643	RP11-108M9.1		lincRNA
1	62207670	62208096	p31.3	-1	ENSG00000271200	RP11-430G17.3		lincRNA
1	62282091	62282194	p31.3	1	ENSG00000200575	RNU6-414P	RNU6-414P	snRNA
1	62318171	62318274	p31.3	1	ENSG00000212360	RNU6-1177P	RNU6-1177P	snRNA
1	112193053	112193159	p13.2	-1	ENSG00000201028	RNU6-151P	RNU6-151P	snRNA
1	163229640	163230449	q23.3	1	ENSG00000237756	RP11-77M5.1		lincRNA
1	62504514	62504783	p31.3	1	ENSG00000236646	LAMTOR5P1	LAMTOR5P1	pseudogene
1	211590367	211591276	q32.3	1	ENSG00000236809	SNX25P1	SNX25P1	pseudogene
1	112282463	112290420	p13.2	1	ENSG00000227811	FAM212B-AS1	FAM212B-AS1	antisense
1	149813505	149814478	q21.2	-1	ENSG00000183558	HIST2H2AA3	HIST2H2AA3	protein_coding
1	163355655	163355726	q23.3	1	ENSG00000252740	SNORD112		snoRNA
1	17181902	17185779	p36.13	1	ENSG00000230239	RP11-108M9.2		lincRNA
1	211608414	211608675	q32.3	1	ENSG00000261252	RP11-318L16.6		lincRNA
1	163392195	163392954	q23.3	-1	ENSG00000225122	RP11-408E1.1		pseudogene
1	211615616	211616148	q32.3	1	ENSG00000238137	ARPC3P2	ARPC3P2	pseudogene
1	62538120	62538411	p31.3	1	ENSG00000242860	RN7SL180P	RN7SL180P	misc_RNA
1	62544458	62544531	p31.3	1	ENSG00000263908	MIR3116-2	MIR3116-2	miRNA
1	62544458	62544531	p31.3	1	ENSG00000263908	MIR3116-2	MIR3116-1	miRNA
1	211665597	211666259	q32.3	1	ENSG00000223649	RP11-359E8.3		lincRNA
1	62654803	62655625	p31.3	1	ENSG00000234204	PIGPP2	PIGPP2	pseudogene
1	163438286	163438395	q23.3	-1	ENSG00000200327	RNA5SP62	RNA5SP62	rRNA
1	163479274	163479385	q23.3	1	ENSG00000212527	RNA5SP63	RNA5SP63	rRNA
1	211756357	211757067	q32.3	-1	ENSG00000261314	RP11-359E8.5		sense_overlapping
1	17185444	17185516	p36.13	-1	ENSG00000263811	MIR3675	MIR3675	miRNA
1	163738576	163738928	q23.3	-1	ENSG00000228289	RP4-640E24.1		pseudogene
1	211809248	211816209	q32.3	-1	ENSG00000228792	RP11-354K1.2		lincRNA
1	62656194	62656598	p31.3	1	ENSG00000234088	RPS15AP7	RPS15AP7	pseudogene
1	112396384	112399527	p13.2	-1	ENSG00000232558	KCND3-IT1	KCND3-IT1	sense_intronic
